league_id_x,draft_id,draft_order,scoring_type,season,type,status,rounds,slot_to_id,slots_qb,slots_rb,slots_wr,slots_te,slots_flex,slots_superflex,slots_bn,league_id_y,draft_slot,pick_no,is_keeper,player_first,player_last,player_id,position,roster_id,picked_by
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,5,56,,T.J.,Hockenson,5844,TE,5,1150914940585304064
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,4,57,,Tyjae,Spears,9508,RB,4,1154693316647276544
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,3,58,,DJ,Moore,4983,WR,3,1032524867054338048
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,2,59,,Alvin,Kamara,4035,RB,2,1126987852568489984
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,1,60,,Tyreek,Hill,3321,WR,1,
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,1,61,,Travis,Etienne,7543,RB,1,
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,2,62,,James,Conner,4137,RB,2,1126987852568489984
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,3,63,,Jared,Goff,3163,QB,3,1032524867054338048
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,4,64,,Chig,Okonkwo,8210,TE,4,1154693316647276544
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,5,65,,Rashee,Rice,10229,WR,5,1150914940585304064
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,6,66,,Michael,Penix,11559,QB,6,981243996867518464
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,7,67,,J.K.,Dobbins,6806,RB,7,1090815296559980544
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,8,68,,Jameson,Williams,8148,WR,8,846553849618616320
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,9,69,,Jakobi,Meyers,5947,WR,9,1078160676847321088
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,10,70,,Kenneth,Walker,8151,RB,10,917870103948189696
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,10,71,,George,Pickens,8137,WR,10,917870103948189696
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,9,72,,Sam,Darnold,4943,QB,9,1078160676847321088
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,8,73,,Tee,Higgins,6801,WR,8,846553849618616320
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,7,74,,Brian,Robinson,8154,RB,7,1090815296559980544
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,6,75,,Isiah,Pacheco,8205,RB,6,981243996867518464
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,5,76,,Trey,Benson,11589,RB,5,1150914940585304064
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,4,77,,Jordan,Addison,9756,WR,4,1154693316647276544
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,3,78,,Aaron,Jones,4199,RB,3,1032524867054338048
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,2,79,,Isaac,Guerendo,11651,RB,2,1126987852568489984
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,1,80,,Jaylen,Waddle,7526,WR,1,
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,1,81,,Michael,Pittman,6819,WR,1,
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,2,82,,Davante,Adams,2133,WR,2,1126987852568489984
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,3,83,,Mike,Evans,2216,WR,3,1032524867054338048
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,4,84,,Brandon,Aubrey,11533,K,4,1154693316647276544
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,5,85,,J.J.,McCarthy,11565,QB,5,1150914940585304064
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,6,86,,Rome,Odunze,11620,WR,6,981243996867518464
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,7,87,,Rhamondre,Stevenson,7611,RB,7,1090815296559980544
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,8,88,,Travis,Kelce,1466,TE,8,846553849618616320
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,9,89,,David,Montgomery,5892,RB,9,1078160676847321088
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,10,90,,Tony,Pollard,5967,RB,10,917870103948189696
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,10,91,,Jayden,Reed,10222,WR,10,917870103948189696
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,9,92,,Jalen,McMillan,11618,WR,9,1078160676847321088
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,8,93,,Zach,Charbonnet,9753,RB,8,846553849618616320
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,7,94,,Kyler,Murray,5849,QB,7,1090815296559980544
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,6,95,,Anthony,Richardson,9229,QB,6,981243996867518464
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,5,96,,Brock,Purdy,8183,QB,5,1150914940585304064
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,4,97,,Keenan,Allen,1479,WR,4,1154693316647276544
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,3,98,,D'Andre,Swift,6790,RB,3,1032524867054338048
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,2,99,,Chris,Godwin,4037,WR,2,1126987852568489984
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,1,100,,Brandon,Aiyuk,6803,WR,1,
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,1,101,,Kyle,Pitts,7553,TE,1,
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,2,102,,Jauan,Jennings,7049,WR,2,1126987852568489984
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,3,103,,Matthew,Stafford,421,QB,3,1032524867054338048
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,4,104,,Bryce,Young,9228,QB,4,1154693316647276544
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,5,105,,DK,Metcalf,5846,WR,5,1150914940585304064
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,6,106,,Hollywood,Brown,5848,WR,6,981243996867518464
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,7,107,,Tucker,Kraft,9484,TE,7,1090815296559980544
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,8,108,,Mark,Andrews,5012,TE,8,846553849618616320
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,9,109,,Dak,Prescott,3294,QB,9,1078160676847321088
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,10,110,,Jake,Ferguson,8110,TE,10,917870103948189696
1177728145343340544,1177728147994783744,"{'1032524867054338048': 3, '1078160676847321088': 9, '1126987852568489984': 2, '1150914940585304064': 5, '1154693316647276544': 4, '846553849618616320': 8, '917870103948189696': 10, '981243996867518464': 6}",dynasty_2qb,2024,snake,complete,28,"{'1': 4, '10': 10, '2': 6, '3': 9, '4': 8, '5': 7, '6': 3, '7': 5, '8': 2, '9': 1}",1,2,2,1,4,1,10,1177728145343340544,10,111,,Khalil,Shakir,8134,WR,10,917870103948189696
